328	123.719091
329	124.442255
330	123.486264
331	123.714675
332	124.931056
333	125.729173
334	125.506466
335	125.528150
336	125.978908
337	126.296475
338	125.749864
339	126.320481
340	126.434140
341	127.094321
342	126.939596
343	128.064321
344	128.935719
345	129.303735
346	128.886170
347	129.240690
348	129.112505
349	129.154313
350	129.275521
351	129.764479
352	129.465763
353	130.126023
354	129.501648
355	129.551129
356	129.970532
357	129.747556
358	130.049923
359	129.643622
360	129.106848
361	129.653449
362	130.383831
363	129.795008
364	129.364354
365	129.750000
366	130.502952
367	130.589977
368	130.584317
369	131.324913
370	132.387343
371	132.173207
372	130.930771
373	131.354341
374	131.037116
375	131.505223
376	129.960799
377	129.336524
378	129.268463
379	130.185302
380	132.124675
381	132.064444
382	133.591770
383	133.292308
384	133.844156
385	135.446490
386	135.689413
387	132.595288
388	132.559855
389	132.713476
390	132.604141
391	132.824602
392	133.473801
393	132.670784
394	131.936183
395	131.236310
396	130.877414
397	130.901642
398	131.871694
399	131.585640
400	132.284070
401	131.667015
402	130.562893
403	131.284590
404	131.323355
405	131.852550
406	131.466961
407	131.855085
408	132.988768
409	133.890810
410	133.194542
411	133.795869
412	134.946114
413	133.988764
414	134.737451
415	134.722269
416	135.261679
417	135.976397
418	135.699960
419	135.154328
420	135.476617
421	134.529623
422	134.000308
423	133.845925
424	133.552011
425	134.379043
426	133.906692
427	133.587738
428	134.969337
429	134.986562
430	133.997906
431	135.436467
432	136.731513
433	139.234919
434	138.919767
435	140.388420
436	140.569129
437	140.575965
438	139.992634
439	140.172226
440	140.219892
441	140.584615
442	140.906484
443	141.245060
444	140.362221
445	140.342275
446	140.052420
447	140.208918
448	140.102245
449	140.662412
450	140.189491
451	139.956392
452	139.525353
453	138.987463
454	140.474674
455	139.369476
456	139.223756
457	138.256082
458	138.238110
459	139.160106
460	139.262958
461	139.110684
462	139.124326
463	139.289486
464	139.935085
465	139.881436
466	140.553001
467	141.697970
468	142.203955
469	141.353554
470	141.806268
471	142.246057
472	142.163232
473	142.291815
474	142.150167
475	141.742518
476	141.304409
477	141.519298
478	141.771445
479	141.408724
480	141.448649
481	141.128705
482	143.175923
483	142.935842
484	140.667823
485	140.609695
486	140.327618
487	140.078736
488	139.033987
489	140.943792
490	140.168493
491	144.253552
492	143.814443
493	140.623156
494	141.015397
495	141.695306
496	141.356407
497	146.278765
498	148.773782
499	148.368693
